station,valid,metar
HRL,2023-06-05 23:52,KHRL 052352Z 13008KT 10SM CLR 27/23 A2984 RMK AO2 SLP103 60000 T02720228 10333 20244 58009
HRL,2023-06-06 00:52,KHRL 060052Z 12007KT 10SM CLR 26/22 A2985 RMK AO2 SLP108 T02560222
HRL,2023-06-06 01:52,KHRL 060152Z 00000KT 10SM CLR 24/22 A2987 RMK AO2 SLP113 T02390217
HRL,2023-06-06 02:52,KHRL 060252Z 00000KT 10SM CLR 24/22 A2989 RMK AO2 SLP122 T02390217 53019
HRL,2023-06-06 03:52,KHRL 060352Z 00000KT 10SM CLR 23/23 A2990 RMK AO2 SLP125 T02330228
HRL,2023-06-06 04:52,KHRL 060452Z 00000KT 10SM CLR 23/23 A2990 RMK AO2 SLP126 T02280228
HRL,2023-06-06 05:52,KHRL 060552Z AUTO 00000KT 10SM CLR 22/22 A2989 RMK AO2 SLP120 T02220222 10272 20222 403330200 58001
HRL,2023-06-06 06:52,KHRL 060652Z AUTO 36004KT 10SM CLR 22/22 A2989 RMK AO2 SLP120 T02220222
HRL,2023-06-06 07:52,KHRL 060752Z AUTO 36004KT 10SM FEW022 22/22 A2988 RMK AO2 SLP118 T02170217
HRL,2023-06-06 08:52,KHRL 060852Z AUTO 35003KT 10SM SCT023 22/22 A2987 RMK AO2 SLP115 T02220222 58006
HRL,2023-06-06 09:52,KHRL 060952Z AUTO 36003KT 10SM CLR 22/22 A2987 RMK AO2 SLP115 T02170217
HRL,2023-06-06 10:52,KHRL 061052Z 31003KT 10SM FEW020 21/21 A2988 RMK AO2 SLP117 T02110211
HRL,2023-06-06 11:52,KHRL 061152Z 00000KT 2SM BR CLR 20/20 A2988 RMK AO2 SLP118 T02000200 10228 20200 53003
HRL,2023-06-06 12:52,KHRL 061252Z 00000KT 10SM CLR 23/23 A2990 RMK AO2 SLP123 T02330233 $
HRL,2023-06-06 13:52,KHRL 061352Z 03004KT 10SM FEW017 26/24 A2991 RMK AO2 SLP128 T02610239
HRL,2023-06-06 14:52,KHRL 061452Z 04005KT 10SM FEW013 BKN020 28/24 A2991 RMK AO2 SLP129 T02780244 51011
HRL,2023-06-06 15:52,KHRL 061552Z 33004KT 10SM FEW020 29/24 A2991 RMK AO2 SLP129 T02890239
HRL,2023-06-06 16:52,KHRL 061652Z 00000KT 10SM CLR 30/23 A2990 RMK AO2 SLP125 T03000228
HRL,2023-06-06 17:52,KHRL 061752Z 02007KT 10SM CLR 31/22 A2989 RMK AO2 SLP121 T03110222 10311 20200 58007
HRL,2023-06-06 18:52,KHRL 061852Z 05006KT 10SM CLR 32/21 A2988 RMK AO2 SLP116 T03170211
HRL,2023-06-06 19:52,KHRL 061952Z 05009KT 10SM CLR 32/23 A2986 RMK AO2 SLP110 T03170233
HRL,2023-06-06 20:52,KHRL 062052Z 06011KT 10SM SCT037 32/23 A2984 RMK AO2 SLP106 T03170228 56016
HRL,2023-06-06 21:52,KHRL 062152Z 08014KT 10SM FEW039 31/22 A2984 RMK AO2 SLP103 T03110222
HRL,2023-06-06 22:52,KHRL 062252Z 07012KT 10SM CLR 31/22 A2981 RMK AO2 LTG DSNT NW SLP095 T03060222
HRL,2023-06-06 23:52,KHRL 062352Z 10010KT 10SM CLR 28/22 A2981 RMK AO2 SLP095 T02830222 10322 20283 56011
HRL,2023-06-07 00:52,KHRL 070052Z 11007KT 10SM CLR 27/22 A2982 RMK AO2 SLP097 T02670222
HRL,2023-06-07 01:52,KHRL 070152Z 12006KT 10SM CLR 24/23 A2984 RMK AO2 SLP103 T02440228
