station,valid,metar
TPA,2023-06-04 20:53,KTPA 042053Z 25009G17KT 10SM SCT047TCU SCT100 SCT250 30/23 A2969 RMK AO2 LTG DSNT N SLP053 CB DSNT N TCU NW-E T03000228 58016
TPA,2023-06-04 21:53,KTPA 042153Z COR 36021G32KT 10SM TS BKN055CB 28/21 A2973 RMK AO2 PK WND 35032/2151 LTG DSNT N-E TSB51 PRESRR SLP068 OCNL LTGIC OHD-N-NE TS OHD-N-NE MOV S T02780206
TPA,2023-06-04 22:53,KTPA 042253Z 36007KT 3SM -RA BR SCT030CB BKN070 OVC110 22/20 A2975 RMK AO2 WSHFT 2146 LTG DSNT E-S RAB19 TSE43 SLP073 CB OHD AND DSNT SE MOV SE P0010 T02170200
TPA,2023-06-04 23:53,KTPA 042353Z 01010G18KT 10SM FEW035 SCT075 BKN095 BKN250 24/21 A2978 RMK AO2 RAE12 SLP083 CB DSNT ALQDS P0001 60011 T02390206 10317 20211 53016
TPA,2023-06-05 00:53,KTPA 050053Z 05006G15KT 10SM FEW035 FEW120 SCT250 23/21 A2978 RMK AO2 SLP082 CB DSNT SE T02330206
TPA,2023-06-05 01:53,KTPA 050153Z 02004KT 10SM FEW015 23/21 A2979 RMK AO2 SLP086 T02330211
TPA,2023-06-05 02:53,KTPA 050253Z 03004KT 10SM FEW015 23/21 A2982 RMK AO2 SLP097 T02330211 53014
TPA,2023-06-05 03:53,KTPA 050353Z 02005KT 10SM FEW250 23/20 A2982 RMK AO2 SLP097 T02330200
TPA,2023-06-05 04:53,KTPA 050453Z 02006KT 10SM FEW020 FEW250 23/20 A2982 RMK AO2 SLP097 T02280200 403170211
TPA,2023-06-05 05:53,KTPA 050553Z 01003KT 10SM FEW250 22/20 A2981 RMK AO2 SLP095 T02220200 10244 20222 58002
TPA,2023-06-05 06:53,KTPA 050653Z 36003KT 10SM FEW250 22/20 A2981 RMK AO2 SLP093 T02220200
TPA,2023-06-05 07:53,KTPA 050753Z COR 35006KT 10SM FEW250 21/20 A2980 RMK AO2 SLP092 T02110200
TPA,2023-06-05 08:53,KTPA 050853Z 01006KT 10SM FEW015 SCT250 22/20 A2983 RMK AO2 SLP100 T02170200 53005
TPA,2023-06-05 09:53,KTPA 050953Z 01005KT 10SM FEW017 BKN250 22/20 A2985 RMK AO2 SLP107 T02170200
TPA,2023-06-05 10:53,KTPA 051053Z 01005KT 10SM FEW012 BKN250 22/20 A2986 RMK AO2 SLP110 T02170200
TPA,2023-06-05 11:53,KTPA 051153Z 02007KT 10SM FEW010 BKN250 23/21 A2987 RMK AO2 SLP116 70011 T02280206 10228 20211 51016
TPA,2023-06-05 12:53,KTPA 051253Z COR 03007KT 10SM FEW015 SCT 250 24/21 A2989 RMK AO2 SLP121 T02440206
TPA,2023-06-05 13:53,KTPA 051353Z 02007KT 10SM FEW015 SCT250 25/21 A2989 RMK AO2 SLP122 T02500211
TPA,2023-06-05 14:53,KTPA 051453Z VRB06G15KT 10SM FEW025 SCT250 27/21 A2990 RMK AO2 SLP126 T02720206 51010
TPA,2023-06-05 15:53,KTPA 051553Z 05006KT 10SM SCT035 BKN200 29/21 A2991 RMK AO2 SLP129 T02890206
TPA,2023-06-05 16:53,KTPA 051653Z VRB05G16KT 10SM FEW038 SCT048 BKN070 29/19 A2990 RMK AO2 SLP126 T02890194
TPA,2023-06-05 17:53,KTPA 051753Z 04007KT 10SM SCT047 SCT070 30/19 A2989 RMK AO2 RAB11E21 SLP122 P0000 60000 T03000194 10306 20228 58003
TPA,2023-06-05 18:53,KTPA 051853Z 10007G17KT 10SM FEW045 SCT070 31/18 A2987 RMK AO2 SLP115 T03110178
TPA,2023-06-05 19:53,KTPA 051953Z 11006G14KT 10SM FEW048 SCT090 BKN250 31/17 A2987 RMK AO2 SLP114 T03110172
TPA,2023-06-05 20:53,KTPA 052053Z 03009KT 10SM SCT050 SCT110 BKN250 30/19 A2986 RMK AO2 SLP111 TCU DSNT E T03000194 56011
TPA,2023-06-05 21:53,KTPA 052153Z VRB06KT 10SM SCT055 SCT110 BKN250 31/18 A2987 RMK AO2 SLP112 T03110183
TPA,2023-06-05 22:53,KTPA 052253Z 07009G15KT 10SM FEW032 SCT055 SCT140 BKN250 30/18 A2987 RMK AO2 SLP113 T03000178
TPA,2023-06-05 23:53,KTPA 052353Z 06004KT 10SM FEW035 BKN070 BKN250 29/18 A2988 RMK AO2 SLP119 T02940178 10322 20294 53007
TPA,2023-06-06 00:53,KTPA 060053Z 07004KT 10SM FEW040 FEW065 SCT250 29/17 A2989 RMK AO2 SLP122 T02890172
TPA,2023-06-06 01:53,KTPA 060153Z COR VRB03KT 10SM FEW250 28/17 A2991 RMK AO2 SLP128 T02780172
TPA,2023-06-06 02:53,KTPA 060253Z 07006KT 10SM CLR 27/17 A2994 RMK AO2 SLP138 T02670172 53019
TPA,2023-06-06 03:53,KTPA 060353Z 08005KT 10SM CLR 26/18 A2995 RMK AO2 SLP143 T02610178
TPA,2023-06-06 04:53,KTPA 060453Z VRB04KT 10SM CLR 25/18 A2995 RMK AO2 SLP143 T02500183 403220211
TPA,2023-06-06 05:53,KTPA 060553Z VRB03KT 10SM CLR 24/18 A2996 RMK AO2 SLP144 T02440183 10294 20244 51006
TPA,2023-06-06 06:53,KTPA 060653Z VRB04KT 10SM BKN090 24/19 A2995 RMK AO2 SLP141 T02390189
TPA,2023-06-06 07:53,KTPA 060753Z VRB05KT 10SM OVC085 23/19 A2994 RMK AO2 SLP138 T02330189
TPA,2023-06-06 08:53,KTPA 060853Z 08004KT 10SM FEW080 23/19 A2994 RMK AO2 SLP138 T02280189 56005
TPA,2023-06-06 09:53,KTPA 060953Z 08004KT 10SM FEW080 23/19 A2995 RMK AO2 SLP140 T02280189
TPA,2023-06-06 10:53,KTPA 061053Z 08004KT 10SM FEW080 23/19 A2996 RMK AO2 SLP144 T02280189
TPA,2023-06-06 11:53,KTPA 061153Z COR 06003KT 10SM FEW080 24/19 A2998 RMK AO2 SLP151 T02390194 10244 20228 53013
TPA,2023-06-06 12:53,KTPA 061253Z 11007KT 10SM SCT080 26/18 A2999 RMK AO2 SLP154 T02560183
TPA,2023-06-06 13:53,KTPA 061353Z 10008KT 10SM SCT240 27/17 A2999 RMK AO2 SLP154 T02670172
TPA,2023-06-06 14:53,KTPA 061453Z VRB06KT 10SM SCT240 28/17 A2998 RMK AO2 SLP150 T02830172 58001
TPA,2023-06-06 15:53,KTPA 061553Z 09005KT 10SM SCT240 30/17 A2997 RMK AO2 SLP147 T03000167
TPA,2023-06-06 16:53,KTPA 061653Z VRB06KT 10SM SCT240 31/16 A2995 RMK AO2 SLP140 T03060161
TPA,2023-06-06 17:53,KTPA 061753Z 05005KT 10SM SCT240 31/16 A2992 RMK AO2 SLP132 T03110156 10317 20239 58018
TPA,2023-06-06 18:53,KTPA 061853Z VRB03KT 10SM SCT240 32/16 A2990 RMK AO2 SLP126 T03170156
TPA,2023-06-06 19:53,KTPA 061953Z 12005KT 10SM SCT065 SCT250 32/17 A2990 RMK AO2 SLP124 T03170167
TPA,2023-06-06 20:53,KTPA 062053Z COR 11007KT 10SM SCT065 SCT250 32/16 A2988 RMK AO2 SLP117 T03220161 58015
TPA,2023-06-06 21:53,KTPA 062153Z 12005KT 10SM SCT065 SCT250 32/16 A2987 RMK AO2 SLP112 T03170156
TPA,2023-06-06 22:53,KTPA 062253Z VRB03KT 10SM FEW055 FEW110 FEW250 32/16 A2987 RMK AO2 SLP113 T03170156
TPA,2023-06-06 23:53,KTPA 062353Z 13004KT 10SM FEW055 SCT140 BKN250 31/16 A2987 RMK AO2 SLP115 T03060161 10328 20306 55002
TPA,2023-06-07 00:53,KTPA 070053Z 29010KT 10SM SCT055 SCT250 28/21 A2988 RMK AO2 SLP116 T02780206
TPA,2023-06-07 01:53,KTPA 070153Z 27004KT 10SM FEW075 27/19 A2990 RMK AO2 SLP125 T02720194
